city,code,plate_number,price,timestamp
dubai,j,10511,"AED 12,000",1 day ago
dubai,g,24332,"AED 6,500",1 day ago
dubai,g,56335,"AED 6,500",1 day ago
dubai,g,87989,"AED 3,800",1 day ago
dubai,f,13361,"AED 7,000",1 day ago
dubai,e,47664,"AED 6,600",1 day ago
dubai,e,85578,"AED 6,600",1 day ago
dubai,e,25422,"AED 7,000",1 day ago
dubai,u,22302,"AED 9,000",1 day ago
dubai,o,40644,"AED 7,000",1 day ago
dubai,d,18861,"AED 7,000",1 day ago
dubai,m,18861,"AED 7,000",1 day ago
dubai,z,22652,"AED 7,000",1 day ago
dubai,z,15571,"AED 7,000",1 day ago
dubai,k,4864,"AED 35,000",1 week ago
dubai,c,7453,Call For Price,5 days ago
sharjah,3,55858,Price hidden,1 week ago
dubai,s,9898,"AED 215,000",1 week ago
dubai,s,1883,"AED 88,888",3 days ago
dubai,i,78888,"AED 183,000",4 days ago
sharjah,3,47477,"AED 29,500",5 days ago
sharjah,3,99022,"AED 13,000",5 days ago
dubai,a,91333,"AED 58,000",6 days ago
fujairah,r,820,Price hidden,1 week ago
dubai,x,18831,Price hidden,1 day ago
dubai,y,63446,"AED 6,500",1 day ago
dubai,v,23772,"AED 6,500",1 day ago
dubai,v,13341,"AED 10,000",1 day ago
dubai,v,94244,"AED 5,000",1 day ago
dubai,q,9411,"AED 45,000",1 day ago
fujairah,i,20009,"AED 24,900",1 day ago
dubai,j,76522,"AED 3,900",1 day ago
dubai,y,44000,Call For Price,1 day ago
dubai,b,49303,"AED 5,500",1 day ago
dubai,q,31138,"AED 7,500",1 day ago
abu-dhabi,9,97872,"AED 4,000",1 day ago
fujairah,i,33338,"AED 45,000",1 day ago
fujairah,c,509,"AED 110,000",1 day ago
fujairah,c,590,"AED 120,000",1 day ago
dubai,k,1474,"AED 45,000",1 day ago
dubai,f,1474,"AED 45,000",1 day ago
dubai,p,16999,"AED 29,900",1 day ago
dubai,j,10666,"AED 35,900",1 day ago
fujairah,s,44333,"AED 26,000",1 day ago
dubai,v,29111,"AED 39,000",1 day ago
fujairah,h,22001,"AED 19,000",1 day ago
umm-al-quwain,m,1115,"AED 49,900",1 day ago
dubai,o,59944,"AED 9,900",1 day ago
ras-al-khaimah,s,8881,"AED 65,000",1 day ago
umm-al-quwain,m,69999,"AED 59,000",1 day ago
fujairah,b,22211,"AED 27,000",1 day ago
fujairah,k,2728,"AED 15,000",1 day ago
umm-al-quwain,k,11119,"AED 58,000",1 day ago
umm-al-quwain,x,3221,"AED 19,500",1 day ago
umm-al-quwain,x,38899,"AED 13,000",1 day ago
umm-al-quwain,n,1103,"AED 19,900",1 day ago
dubai,t,60409,"AED 6,700",3 days ago
dubai,f,11615,"AED 7,000",1 week ago
dubai,l,6922,"AED 55,000",1 week ago
umm-al-quwain,i,8811,"AED 50,000",1 week ago
ras-al-khaimah,d,5777,"AED 47,000",1 week ago
dubai,b,49303,"AED 5,500",1 day ago
dubai,o,20308,Call For Price,1 week ago
dubai,v,10210,"AED 34,500",1 hour ago
dubai,e,17711,"AED 80,000",1 week ago
umm-al-quwain,i,44450,"AED 13,000",1 day ago
umm-al-quwain,l,22221,"AED 49,000",1 day ago
dubai,o,62322,"AED 5,999",1 day ago
dubai,p,45662,"AED 5,000",1 day ago
umm-al-quwain,l,2211,"AED 43,000",1 day ago
umm-al-quwain,e,9991,"AED 46,000",1 day ago
fujairah,s,1112,"AED 72,000",1 day ago
umm-al-quwain,d,551,"AED 199,000",1 day ago
fujairah,m,773,"AED 199,000",1 day ago
sharjah,3,96960,"AED 18,200",1 day ago
dubai,h,11715,"AED 21,000",1 day ago
dubai,o,33595,"AED 4,900",1 day ago
dubai,v,61629,"AED 3,900",1 day ago
dubai,x,64416,"AED 4,500",1 day ago
dubai,u,76680,"AED 3,900",1 day ago
dubai,cc,99589,"AED 4,500",1 day ago
dubai,r,19695,"AED 3,500",1 day ago
dubai,n,64163,"AED 3,900",1 day ago
dubai,dd,33238,"AED 4,900",1 day ago
dubai,dd,11715,"AED 6,900",1 day ago
dubai,v,6083,"AED 22,900",1 day ago
dubai,x,82131,"AED 3,900",1 day ago
dubai,x,62131,"AED 3,900",1 day ago
dubai,bb,43008,"AED 5,900",1 day ago
dubai,cc,48050,"AED 3,900",1 day ago
dubai,bb,68646,"AED 5,900",1 day ago
dubai,aa,98975,"AED 4,900",1 day ago
dubai,k,50390,"AED 3,900",1 day ago
dubai,f,9944,"AED 160,000",1 day ago
dubai,r,6699,"AED 300,000",1 day ago
dubai,b,70544,"AED 4,500",1 day ago
dubai,b,33907,"AED 4,500",1 day ago
dubai,d,66006,"AED 72,000",4 days ago
dubai,dd,66861,"AED 4,500",1 week ago
ras-al-khaimah,b,65556,"AED 30,000",6 days ago
dubai,t,78011,"AED 10,000",1 week ago
dubai,e,17711,"AED 80,000",1 week ago
ras-al-khaimah,n,5444,"AED 65,000",1 week ago
ajman,k,9390,"AED 14,900",1 week ago
abu-dhabi,11,2060,"AED 139,000",4 days ago
dubai,f,1474,"AED 45,000",1 day ago
dubai,b,41459,"AED 4,500",1 day ago
dubai,b,23298,"AED 4,500",1 day ago
dubai,b,41377,"AED 4,500",1 day ago
dubai,b,41281,"AED 4,500",1 day ago
dubai-classic,noc,2123,"AED 17,000",1 day ago
dubai-classic,noc,2308,"AED 4,500",1 day ago
dubai-classic,noc,94494,"AED 5,500",1 day ago
dubai-classic,noc,49449,"AED 5,000",1 day ago
dubai-classic,noc,44949,"AED 5,000",1 day ago
dubai-classic,noc,44848,"AED 5,000",1 day ago
dubai-classic,noc,46646,"AED 5,000",1 day ago
dubai-classic,noc,14100,"AED 4,500",1 day ago
dubai-classic,noc,16100,"AED 4,500",1 day ago
dubai-classic,noc,51100,"AED 4,500",1 day ago
dubai-classic,noc,55011,"AED 4,500",1 day ago
dubai-classic,noc,70200,"AED 4,500",1 day ago
dubai-classic,noc,70900,"AED 4,500",1 day ago
dubai-classic,noc,98700,"AED 3,500",1 day ago
dubai-classic,noc,87600,"AED 3,500",1 day ago
dubai-classic,noc,76500,"AED 3,500",1 day ago
dubai-classic,noc,65400,"AED 3,500",1 day ago
dubai-classic,noc,14140,"AED 3,500",1 day ago
dubai,h,89804,"AED 2,900",1 day ago
dubai,k,16125,"AED 2,900",1 day ago
dubai,n,46163,"AED 2,900",1 day ago
dubai,q,38782,"AED 2,900",1 day ago
dubai,i,45751,"AED 2,900",1 day ago
dubai,k,58594,"AED 2,900",1 day ago
dubai-classic,noc,91140,"AED 3,500",1 day ago
dubai-classic,noc,11400,"AED 3,500",1 day ago
dubai-classic,noc,99977,"AED 14,900",1 day ago
dubai-classic,noc,6808,"AED 3,900",1 day ago
dubai,c,7453,Call For Price,5 days ago
ajman,b,7394,"AED 6,000",1 week ago
ras-al-khaimah,y,4005,"AED 75,000",6 days ago
sharjah,3,46669,"AED 15,500",5 days ago
abu-dhabi,15,55665,"AED 87,000",1 week ago
umm-al-quwain,x,877,Price hidden,2 days ago
ras-al-khaimah,b,35151,"AED 9,000",23 hours ago
dubai,n,5165,"AED 35,500",1 week ago
umm-al-quwain,b,23999,Call For Price,5 days ago
sharjah,3,2315,"AED 15,500",5 days ago
dubai-classic,noc,3037,"AED 3,900",1 day ago
dubai-classic,noc,5058,"AED 3,900",1 day ago
ras-al-khaimah,z,9096,"AED 19,900",1 day ago
fujairah,e,77786,"AED 12,900",1 day ago
umm-al-quwain,b,78866,"AED 12,900",1 day ago
dubai,h,18718,"AED 11,000",1 day ago
fujairah,s,99000,Price hidden,1 day ago
fujairah,k,2222,Price hidden,1 day ago
ajman,d,65554,"AED 18,500",1 day ago
umm-al-quwain,b,482,"AED 115,000",1 day ago
dubai,a,11521,"AED 22,000",1 day ago
dubai,i,577,Call For Price,1 day ago
dubai,n,631,Call For Price,1 day ago
dubai,o,273,Call For Price,1 day ago
dubai,x,181,Call For Price,1 day ago
dubai,j,155,Call For Price,1 day ago
dubai,r,11100,"AED 450,000",1 day ago
dubai,y,6600,"AED 450,000",1 day ago
dubai,aa,30195,"AED 4,000",1 day ago
dubai,aa,91420,"AED 3,500",1 day ago
dubai,bb,37116,"AED 4,500",1 day ago
dubai,r,18092,"AED 5,500",1 day ago
dubai,q,1633,"AED 40,000",1 day ago
dubai,t,1633,"AED 40,000",1 day ago
dubai,u,1633,"AED 40,000",1 day ago
umm-al-quwain,m,7700,Call For Price,1 week ago
dubai,f,2,"AED 40,000",1 day ago
abu-dhabi,6,88488,"AED 150,000",1 week ago
dubai,a,45644,Price hidden,6 days ago
dubai,n,1761,"AED 60,000",1 day ago
umm-al-quwain,i,11223,"AED 11,000",1 week ago
dubai,j,19111,"AED 200,000",1 week ago
dubai,w,87083,"AED 3,200",1 week ago
dubai,n,50055,"AED 60,000",1 week ago
umm-al-quwain,f,6006,Call For Price,1 week ago
dubai,n,3174,"AED 22,500",1 day ago
dubai,t,6092,"AED 22,500",1 day ago
dubai,t,8072,"AED 22,500",1 day ago
dubai,t,9054,"AED 22,500",1 day ago
dubai,j,5803,"AED 22,500",1 day ago
dubai,i,4976,"AED 21,900",1 day ago
dubai,o,5692,"AED 21,900",1 day ago
dubai,j,4751,"AED 21,900",1 day ago
dubai,u,5798,"AED 20,900",1 day ago
dubai,l,8974,"AED 20,900",1 day ago
dubai,g,17312,"AED 2,300",1 day ago
dubai,aa,18531,"AED 2,400",1 day ago
dubai,m,35875,"AED 2,000",1 day ago
dubai,a,86810,"AED 13,500",1 day ago
dubai,x,77813,"AED 2,400",1 day ago
dubai,q,29459,"AED 1,900",1 day ago
dubai,q,7269,"AED 20,500",1 day ago
dubai,p,7235,"AED 20,500",1 day ago
dubai,o,68208,"AED 2,000",1 day ago
dubai,q,77198,"AED 2,300",1 day ago
dubai,n,87762,"AED 2,900",1 day ago
dubai,l,38636,"AED 2,900",1 day ago
dubai,b,45862,"AED 2,900",1 day ago
dubai,l,98609,"AED 2,500",1 day ago
dubai,x,96155,"AED 2,200",1 day ago
dubai,q,31234,"AED 15,900",1 day ago
dubai,u,99664,"AED 13,900",1 day ago
dubai,q,96964,"AED 10,900",1 day ago
dubai,c,11713,"AED 9,900",1 day ago
dubai,g,34348,"AED 9,500",1 day ago
dubai,v,28826,"AED 5,500",1 day ago
dubai,b,88423,"AED 5,000",1 day ago
sharjah,3,55519,"AED 15,500",1 week ago
umm-al-quwain,f,6000,"AED 165,000",1 week ago
fujairah,r,820,Price hidden,1 week ago
umm-al-quwain,m,10101,"AED 67,000",1 week ago
ras-al-khaimah,b,3911,"AED 50,000",1 week ago
dubai,v,70066,"AED 21,500",3 days ago
dubai,v,61191,Call For Price,6 days ago
dubai,f,2,"AED 40,000",1 day ago
dubai,bb,80065,"AED 12,000",1 week ago
umm-al-quwain,j,8080,Price hidden,1 week ago
dubai,c,37793,"AED 4,900",1 day ago
dubai,c,25772,"AED 4,900",1 day ago
dubai,aa,46119,"AED 4,500",1 day ago
dubai,dd,62667,"AED 4,500",1 day ago
dubai,bb,47277,"AED 4,500",1 day ago
dubai,b,94227,"AED 4,500",1 day ago
dubai,bb,93020,"AED 4,500",1 day ago
dubai,bb,96639,"AED 4,000",1 day ago
dubai,bb,74644,"AED 4,000",1 day ago
dubai,m,82129,"AED 4,000",1 day ago
dubai,z,42410,"AED 4,000",1 day ago
dubai,u,36323,"AED 2,900",1 day ago
dubai,b,31622,"AED 3,900",1 day ago
dubai,b,56806,"AED 3,900",1 day ago
dubai,b,56359,"AED 3,500",1 day ago
dubai,u,49334,"AED 3,000",1 day ago
dubai,b,67028,"AED 3,000",1 day ago
dubai,aa,56528,"AED 2,900",1 day ago
dubai,aa,28687,"AED 2,900",1 day ago
dubai,p,8681,"AED 40,000",1 day ago
dubai,n,8681,"AED 40,000",1 day ago
umm-al-quwain,j,23111,"AED 15,000",1 day ago
umm-al-quwain,b,9599,"AED 30,000",1 day ago
dubai,p,77157,"AED 5,900",1 day ago
dubai,z,78161,"AED 7,800",1 day ago
dubai,cc,22127,"AED 5,000",1 day ago
ajman,a,8914,"AED 9,600",1 day ago
ajman,a,5721,"AED 9,600",1 day ago
ajman,b,2687,"AED 6,500",1 day ago
dubai,n,8861,"AED 40,000",1 day ago
dubai,v,8861,"AED 40,000",1 day ago
abu-dhabi,14,2120,"AED 105,000",1 day ago
dubai,s,8156,"AED 24,000",1 week ago
dubai,v,3921,"AED 26,000",1 week ago
dubai,v,15859,"AED 2,700",2 days ago
dubai,r,3378,"AED 50,000",11 hours ago
dubai,u,2400,"AED 145,000",1 week ago
dubai,m,4099,"AED 59,500",1 week ago
sharjah,3,41011,"AED 12,000",5 days ago
fujairah,a,6416,"AED 38,000",5 days ago
fujairah,l,10111,"AED 150,000",1 week ago
sharjah,3,78088,"AED 13,000",5 days ago
ras-al-khaimah,c,2025,"AED 55,000",1 day ago
ras-al-khaimah,n,2025,"AED 55,000",1 day ago
umm-al-quwain,b,9911,"AED 55,000",1 day ago
ras-al-khaimah,c,66969,"AED 21,000",1 day ago
umm-al-quwain,b,98989,"AED 27,000",1 day ago
fujairah,j,77077,"AED 50,000",1 day ago
fujairah,i,44044,"AED 45,000",1 day ago
dubai,l,4516,"AED 23,000",1 day ago
dubai,k,4376,"AED 21,000",1 day ago
dubai,h,4414,"AED 125,000",1 day ago
umm-al-quwain,d,8800,"AED 60,000",1 day ago
umm-al-quwain,n,8800,"AED 60,000",1 day ago
umm-al-quwain,k,9990,"AED 60,000",1 day ago
umm-al-quwain,n,9990,"AED 60,000",1 day ago
umm-al-quwain,x,6090,"AED 35,000",1 day ago
umm-al-quwain,i,2525,"AED 35,000",1 day ago
umm-al-quwain,b,69996,"AED 37,000",1 day ago
umm-al-quwain,b,96969,"AED 31,000",1 day ago
umm-al-quwain,b,74444,"AED 37,000",1 day ago
umm-al-quwain,b,22299,"AED 20,000",1 day ago
umm-al-quwain,m,90000,"AED 185,000",1 day ago
umm-al-quwain,m,11110,"AED 100,000",1 day ago
umm-al-quwain,c,11010,"AED 40,000",1 day ago
umm-al-quwain,e,11010,"AED 40,000",1 day ago
dubai,h,11165,"AED 35,000",1 day ago
dubai,g,5453,"AED 40,000",1 day ago
dubai,aa,33513,"AED 4,900",1 day ago
dubai,j,21216,"AED 9,900",1 day ago
dubai,e,44438,"AED 27,500",1 day ago
dubai,i,23413,"AED 4,500",1 day ago
dubai,k,88300,"AED 19,000",1 day ago
dubai,s,6031,"AED 24,500",1 day ago
dubai,v,5016,"AED 30,000",1 week ago
dubai,c,7453,Call For Price,5 days ago
umm-al-quwain,b,2389,"AED 10,000",3 days ago
ras-al-khaimah,n,5508,"AED 12,900",1 week ago
dubai,r,22767,Call For Price,4 days ago
abu-dhabi,2,13121,"AED 71,000",4 days ago
ras-al-khaimah,i,9606,Call For Price,1 week ago
sharjah,3,3775,Call For Price,1 week ago
umm-al-quwain,c,11222,Price hidden,1 week ago
abu-dhabi,50,16635,"AED 2,000",5 days ago
dubai,t,6031,"AED 23,000",1 day ago
dubai,u,6031,"AED 23,000",1 day ago
dubai,s,4079,"AED 22,500",1 day ago
dubai,t,9067,"AED 22,000",1 day ago
dubai,u,7091,"AED 21,500",1 day ago
dubai,u,5071,"AED 21,500",1 day ago
dubai,a,69916,"AED 19,000",1 day ago
dubai,cc,71011,"AED 17,000",1 day ago
dubai,a,66390,"AED 14,500",1 day ago
dubai,a,66290,"AED 14,500",1 day ago
dubai,cc,69909,"AED 12,500",1 day ago
dubai,b,32993,"AED 9,000",1 day ago
dubai,b,22826,"AED 9,000",1 day ago
dubai,c,24229,"AED 7,000",1 day ago
dubai,b,77537,"AED 7,000",1 day ago
dubai,n,63655,"AED 6,000",1 day ago
dubai,i,63655,"AED 6,000",1 day ago
dubai,a,55909,"AED 19,500",1 day ago
fujairah,i,252,"AED 140,000",1 day ago
fujairah,g,11100,"AED 75,000",1 day ago
fujairah,c,11000,"AED 150,000",1 day ago
fujairah,e,50550,"AED 25,000",1 day ago
fujairah,s,55050,"AED 25,000",1 day ago
fujairah,b,22020,"AED 25,000",1 day ago
fujairah,s,9119,"AED 55,000",1 day ago
fujairah,h,20202,"AED 47,000",1 day ago
fujairah,m,2024,"AED 30,000",1 day ago
fujairah,s,2024,"AED 30,000",1 day ago
fujairah,g,2023,"AED 30,000",1 day ago
fujairah,b,2021,"AED 30,000",1 day ago
fujairah,e,8000,"AED 180,000",1 day ago
fujairah,s,149,"AED 115,000",1 day ago
umm-al-quwain,b,33733,"AED 28,000",2 days ago
dubai,t,60409,"AED 6,700",3 days ago
dubai,j,45645,"AED 8,200",9 hours ago
dubai,u,97897,"AED 9,500",4 days ago
sharjah,3,14300,"AED 11,500",5 days ago
dubai,cc,98586,"AED 3,200",1 week ago
abu-dhabi,11,2060,"AED 139,000",4 days ago
umm-al-quwain,i,11223,"AED 11,000",1 week ago
sharjah,3,46669,"AED 15,500",5 days ago
fujairah,c,440,"AED 170,000",1 day ago
ajman,h,552,"AED 130,000",1 day ago
fujairah,r,880,"AED 180,000",1 day ago
fujairah,e,737,"AED 135,000",1 day ago
dubai,j,77980,"AED 4,200",1 day ago
dubai,a,43737,"AED 25,000",1 day ago
dubai,v,52210,"AED 4,000",1 day ago
dubai,aa,3333,"AED 1,750,000",1 day ago
dubai,t,40000,"AED 799,000",1 day ago
dubai,j,842,"AED 525,000",1 day ago
dubai,j,942,"AED 490,000",1 day ago
dubai,v,77775,"AED 199,000",1 day ago
fujairah,b,744,"AED 185,000",1 day ago
dubai,f,33777,"AED 85,000",1 day ago
dubai,h,9002,"AED 80,000",1 day ago
dubai,f,4110,"AED 68,000",1 day ago
dubai,c,6255,"AED 60,000",1 day ago
dubai,o,40440,"AED 53,000",1 day ago
dubai,n,44040,"AED 52,000",1 day ago
dubai,p,6770,"AED 47,000",1 day ago
dubai,t,51151,"AED 45,000",1 day ago
dubai,a,13115,"AED 37,000",1 day ago
dubai,b,55592,"AED 37,000",1 day ago
dubai,h,5772,"AED 35,000",1 day ago
dubai,r,8839,"AED 35,000",1 day ago
dubai,k,1894,"AED 28,000",1 day ago
dubai,d,6237,"AED 27,000",1 day ago
dubai,h,2173,"AED 22,500",1 day ago
fujairah,m,2110,"AED 19,500",1 day ago
fujairah,g,1330,"AED 18,000",1 day ago
dubai,p,9631,"AED 32,000",8 hours ago
dubai,w,87083,"AED 3,200",1 week ago
ajman,f,875,"AED 100,000",1 week ago
dubai,z,51665,"AED 8,000",5 days ago
dubai,z,84886,"AED 5,500",1 week ago
sharjah,3,7717,"AED 120,000",5 days ago
dubai,j,76776,"AED 39,500",2 days ago
abu-dhabi,10,5446,"AED 128,500",1 day ago
umm-al-quwain,x,11311,Price hidden,1 week ago
ajman,c,7289,"AED 7,000",2 days ago
fujairah,k,7005,"AED 21,000",1 day ago
fujairah,g,9606,"AED 14,000",1 day ago
fujairah,c,1019,"AED 17,500",1 day ago
fujairah,i,7740,"AED 14,000",1 day ago
umm-al-quwain,i,7712,"AED 12,500",1 day ago
fujairah,b,1959,"AED 17,000",1 day ago
fujairah,d,2880,"AED 16,500",1 day ago
fujairah,g,2880,"AED 16,500",1 day ago
fujairah,b,2199,"AED 16,000",1 day ago
fujairah,s,3999,"AED 51,000",1 day ago
ras-al-khaimah,k,5511,Call For Price,1 day ago
ras-al-khaimah,k,6611,Call For Price,1 day ago
dubai,l,7377,"AED 112,000",1 day ago
dubai,f,2,"AED 40,000",1 day ago
dubai,p,8380,"AED 40,000",1 day ago
dubai,q,8380,"AED 40,000",1 day ago
dubai,u,8380,"AED 40,000",1 day ago
abu-dhabi,11,22207,"AED 69,500",1 day ago
fujairah,c,22202,"AED 53,000",1 day ago
ras-al-khaimah,c,70111,"AED 17,500",1 day ago
ras-al-khaimah,x,212,"AED 250,000",1 day ago
fujairah,b,220,"AED 199,000",1 day ago
fujairah,c,11117,"AED 59,500",1 day ago
sharjah,3,22282,"AED 89,000",1 day ago
dubai,x,13000,"AED 389,000",1 day ago
dubai,y,18000,"AED 385,000",1 day ago
dubai,h,51111,"AED 235,000",1 day ago
dubai,i,55655,"AED 145,000",1 day ago
dubai,t,71119,"AED 32,500",1 day ago
ras-al-khaimah,c,30010,"AED 15,000",1 week ago
ras-al-khaimah,b,8,"AED 53,000",1 week ago
dubai,e,79772,"AED 7,500",1 week ago
ras-al-khaimah,n,1112,Call For Price,5 days ago
sharjah,3,72022,"AED 14,500",6 days ago
dubai,n,57175,"AED 22,000",3 days ago
dubai,n,63633,"AED 41,000",1 week ago
dubai,q,79898,"AED 12,500",1 week ago
fujairah,i,226,"AED 155,000",1 week ago
dubai,v,51144,"AED 13,000",3 days ago
dubai,q,21115,"AED 32,500",1 day ago
dubai,v,55504,"AED 29,500",1 day ago
dubai,l,77704,"AED 29,500",1 day ago
dubai,a,12516,"AED 23,500",1 day ago
dubai,p,55504,"AED 29,500",1 day ago
sharjah,3,1473,"AED 18,000",1 day ago
sharjah,3,96939,"AED 9,500",1 day ago
umm-al-quwain,n,110,"AED 260,000",1 day ago
umm-al-quwain,c,166,"AED 150,000",1 day ago
umm-al-quwain,b,779,"AED 138,000",1 day ago
umm-al-quwain,e,654,"AED 120,000",1 day ago
umm-al-quwain,x,138,"AED 115,000",1 day ago
ajman,c,55455,"AED 35,000",1 day ago
abu-dhabi,7,89807,"AED 5,500",1 day ago
ajman,a,50045,"AED 9,000",1 day ago
dubai,aa,69981,"AED 3,000",1 day ago
sharjah,3,19933,"AED 17,000",1 day ago
fujairah,i,11021,Call For Price,1 day ago
fujairah,m,19909,Call For Price,1 day ago
fujairah,c,66544,Call For Price,1 day ago
umm-al-quwain,c,911,Call For Price,1 day ago
ajman,f,746,"AED 105,000",1 day ago
ras-al-khaimah,z,758,Call For Price,1 day ago
fujairah,j,55000,"AED 120,000",1 day ago
fujairah,j,77000,"AED 90,000",1 day ago
umm-al-quwain,x,19993,"AED 17,000",1 day ago
dubai,b,31995,Call For Price,1 day ago
dubai,c,9454,Call For Price,1 day ago
dubai,u,88183,Call For Price,1 day ago
dubai,x,82268,"AED 5,200",1 day ago
dubai,p,88020,"AED 8,800",1 day ago
dubai,l,2867,"AED 22,000",1 day ago
ras-al-khaimah,b,56665,"AED 30,000",6 days ago
sharjah,3,81880,"AED 15,000",1 week ago
dubai,v,93329,"AED 4,900",6 days ago
umm-al-quwain,i,8811,"AED 50,000",1 week ago
sharjah,4,9991,"AED 130,000",4 days ago
dubai,w,10377,"AED 4,600",1 week ago
dubai,i,55502,Price hidden,6 days ago
ras-al-khaimah,n,5444,"AED 65,000",1 week ago
sharjah,3,78798,"AED 11,500",5 days ago
dubai,v,7034,"AED 25,200",1 day ago
umm-al-quwain,x,10070,"AED 13,800",1 day ago
dubai,k,1733,"AED 40,000",1 day ago
dubai,l,1733,"AED 40,000",1 day ago
dubai,n,1733,"AED 40,000",1 day ago
dubai,p,1733,"AED 40,000",1 day ago
dubai,t,1733,"AED 40,000",1 day ago
dubai,u,1733,"AED 40,000",1 day ago
dubai,a,76171,Price hidden,1 day ago
dubai,j,4,"AED 3,300",1 day ago
dubai,n,2820,"AED 40,000",1 day ago
dubai,q,2820,"AED 40,000",1 day ago
dubai,t,2820,"AED 40,000",1 day ago
dubai,v,2820,"AED 40,000",1 day ago
dubai,q,8680,"AED 40,000",1 day ago
dubai,t,8680,"AED 40,000",1 day ago
dubai,u,8680,"AED 40,000",1 day ago
dubai,n,2720,"AED 40,000",1 day ago
dubai,p,2720,"AED 40,000",1 day ago
dubai,u,2720,"AED 40,000",1 day ago
dubai,z,169,"AED 890,000",1 day ago
dubai,l,7786,"AED 79,000",1 day ago
dubai,v,3445,"AED 79,000",1 day ago
dubai,v,711,"AED 1,100,000",1 day ago
dubai,z,771,"AED 1,100,000",1 day ago
dubai,w,1223,"AED 169,000",1 day ago
dubai,w,1123,"AED 179,000",1 day ago
dubai,v,5154,"AED 32,900",1 day ago
dubai,r,5451,"AED 32,900",1 day ago
dubai,j,45645,"AED 8,200",9 hours ago
dubai,q,88787,"AED 40,000",1 week ago
dubai,dd,66861,"AED 4,500",1 week ago
dubai,h,2000,"AED 1,200,000",6 days ago
dubai,e,17711,"AED 80,000",1 week ago
ajman,c,7289,"AED 7,000",2 days ago
dubai,q,85040,"AED 5,300",1 week ago
sharjah,3,12110,"AED 15,000",5 days ago
umm-al-quwain,n,10001,Call For Price,2 days ago
dubai,r,6165,"AED 32,900",1 day ago
dubai,v,6167,"AED 32,900",1 day ago
dubai,u,9691,"AED 32,900",1 day ago
dubai,n,1761,"AED 60,000",1 day ago
sharjah,3,23450,"AED 37,000",1 day ago
dubai,v,93439,"AED 14,900",1 day ago
dubai,t,93439,"AED 14,900",1 day ago
dubai,u,93439,"AED 14,900",1 day ago
ras-al-khaimah,s,54325,"AED 14,900",1 day ago
sharjah,3,883,"AED 479,000",1 day ago
sharjah,3,9180,"AED 24,900",1 day ago
sharjah,3,72727,"AED 75,000",1 day ago
sharjah,3,2813,"AED 15,900",1 day ago
sharjah,3,3512,"AED 15,900",1 day ago
sharjah,3,3812,"AED 15,900",1 day ago
sharjah,3,4185,"AED 15,900",1 day ago
sharjah,3,5176,"AED 15,900",1 day ago
sharjah,3,7124,"AED 15,900",1 day ago
sharjah,3,6192,"AED 15,900",1 day ago
umm-al-quwain,d,75475,"AED 4,900",1 day ago
sharjah,3,3720,"AED 16,900",1 day ago
sharjah,3,5190,"AED 16,900",1 day ago
sharjah,3,7102,"AED 16,900",1 day ago
sharjah,3,9103,"AED 16,900",1 day ago
sharjah,3,1347,"AED 17,900",1 day ago
sharjah,3,1358,"AED 17,900",1 day ago
sharjah,3,37222,"AED 14,900",1 day ago
sharjah,3,6684,"AED 22,500",1 day ago
abu-dhabi,11,67884,"AED 5,500",1 day ago
abu-dhabi,10,10227,"AED 8,500",1 day ago
abu-dhabi,9,56077,"AED 7,500",1 day ago
dubai,dd,66861,"AED 4,500",1 week ago
umm-al-quwain,x,877,Price hidden,2 days ago
dubai,q,40014,"AED 16,000",1 week ago
dubai,g,11226,"AED 16,000",2 days ago
ajman,b,3210,"AED 30,000",1 week ago
dubai-classic,noc,7898,"AED 5,300",4 days ago
dubai,b,35220,"AED 4,750",2 days ago
dubai,b,76514,"AED 19,000",1 week ago
ras-al-khaimah,b,8398,Price hidden,1 day ago
sharjah,3,9309,"AED 30,000",1 day ago
ajman,d,67776,"AED 30,000",1 day ago
umm-al-quwain,d,90099,"AED 24,000",1 day ago
dubai,u,30786,"AED 4,500",1 day ago
ajman,b,60806,Call For Price,1 day ago
ajman,a,60806,Call For Price,1 day ago
ajman,d,46444,Call For Price,1 day ago
ajman,e,84848,Call For Price,1 day ago
umm-al-quwain,b,99,"AED 27,000",1 day ago
dubai,t,97,"AED 4,500",1 day ago
dubai,aa,73,"AED 4,200",1 day ago
dubai,j,33386,"AED 24,000",1 day ago
dubai,s,6453,"AED 31,500",1 day ago
dubai,x,67966,"AED 6,000",1 day ago
dubai,u,41464,"AED 6,500",1 day ago
dubai,q,41464,"AED 6,500",1 day ago
dubai,q,39839,"AED 8,000",1 day ago
dubai,j,38332,"AED 6,000",1 day ago
dubai,x,75560,"AED 3,500",1 day ago
dubai,s,18847,"AED 2,800",1 day ago
ajman,k,80880,"AED 30,000",1 day ago
ajman,b,8947,"AED 7,500",1 day ago
dubai,i,47470,"AED 30,000",1 day ago
dubai,q,8736,"AED 20,000",1 day ago
dubai,i,8736,"AED 22,000",1 day ago
dubai,h,8592,"AED 21,000",1 day ago
dubai,r,4851,"AED 21,000",1 day ago
fujairah,s,1030,Call For Price,1 day ago
fujairah,k,1090,Call For Price,1 day ago
dubai,k,4869,Call For Price,1 week ago
dubai,f,2,"AED 40,000",1 day ago
fujairah,r,9690,"AED 15,000",5 days ago
ajman,h,21010,"AED 12,400",1 week ago
